sigma_v_mu,sigma_v_a,sigma_p,sigma_mu,attractor_active,beta,sp_noise_variance
10000.0,1000.0,1,5000.0,0,0.01,0
Iteration,A_Shoulder,A_Elbow,A_dot_Shoulder,A_dot_Elbow,mu_Shoulder,mu_Elbow,sp_Shoulder,sp_Elbow,Ev attr,beta,last_vt,last_tt,cartesian_distance,rubb_Shoulder,rubb_Elbow
125,0.010096485954709352,0.000420604245607592,0.008105426826659823,0.000356847222064971,0.008105426826659823,0.000356847222064971,0.0,0.0,[],0.12611954,31.16971,31.23961,0.0,0.0,0.0
126,0.010259121449671511,0.0004277731978436349,0.008131774748108,0.00035844761180214846,0.008131774748108,0.00035844761180214846,0.0,0.0,[],0.12606458,31.16971,31.23961,0.0,0.0,0.0
127,0.010422267730864406,0.0004349733912795272,0.008157314059644705,0.0003600096717946144,0.008157314059644705,0.0003600096717946144,0.0,0.0,[],0.12600797,31.16971,31.23961,0.0,0.0,0.0
128,0.010585909053843353,0.00044220407330158184,0.008182066148947342,0.000361534101102734,0.008182066148947342,0.000361534101102734,0.0,0.0,[],0.1259497,31.16971,31.23961,0.0,0.0,0.0
129,0.0107500300434549,0.0004494645044314892,0.008206049480577349,0.0003630215564953687,0.008206049480577349,0.0003630215564953687,0.0,0.0,[],0.12588972,31.16971,31.23961,0.0,0.0,0.0
130,0.010914615690562643,0.000456753958160334,0.008229282355387113,0.00036447268644224096,0.008229282355387113,0.00036447268644224096,0.0,0.0,[],0.12582801,31.16971,31.23961,0.0,0.0,0.0
131,0.011079651403524623,0.0004640717235338342,0.00825178564809903,0.00036588826867500757,0.00825178564809903,0.00036588826867500757,0.0,0.0,[],0.12576456,31.16971,31.23961,0.0,0.0,0.0
132,0.011245122907130282,0.00047141710200094156,0.008273575180282933,0.0003672689233553683,0.008273575180282933,0.0003672689233553683,0.0,0.0,[],0.12569934,31.16971,31.23961,0.0,0.0,0.0
133,0.011411016267156812,0.0004787894077844611,0.0082946680013265,0.0003686152891759775,0.0082946680013265,0.0003686152891759775,0.0,0.0,[],0.12563233,31.16971,31.23961,0.0,0.0,0.0
134,0.011577317878764008,0.00048618796598020697,0.00831508058035979,0.0003699279097872932,0.00831508058035979,0.0003699279097872932,0.0,0.0,[],0.12556352,31.16971,31.23961,0.0,0.0,0.0
135,0.011744014479991167,0.000493612116836175,0.008334830061357934,0.00037120754279840185,0.008334830061357934,0.00037120754279840185,0.0,0.0,[],0.12549287,31.16971,31.23961,0.0,0.0,0.0
136,0.011911093095695834,0.0005010612104661048,0.008353930785233388,0.0003724546814964924,0.008353930785233388,0.0003724546814964924,0.0,0.0,[],0.12542038,31.16971,31.23961,0.0,0.0,0.0
137,0.01207854102816782,0.0005085346096439024,0.008372396623599343,0.0003736699588898773,0.008372396623599343,0.0003736699588898773,0.0,0.0,[],0.12534599,31.16971,31.23961,0.0,0.0,0.0
138,0.012246345903258772,0.000516031686579481,0.008390243754547555,0.0003748538467789331,0.008390243754547555,0.0003748538467789331,0.0,0.0,[],0.12526973,31.16971,31.23961,0.0,0.0,0.0
139,0.012414495639786766,0.0005235518258064074,0.00840748682639969,0.00037600696134632017,0.00840748682639969,0.00037600696134632017,0.0,0.0,[],0.12519154,31.16971,31.23961,0.0,0.0,0.0
140,0.012582978430218647,0.0005310944244479286,0.008424139521594043,0.00037712993207605905,0.008424139521594043,0.00037712993207605905,0.0,0.0,[],0.1251114,31.16971,31.23961,0.0,0.0,0.0
141,0.012751782752711735,0.0005386588894862142,0.008440216124654398,0.0003782232519142781,0.008440216124654398,0.0003782232519142781,0.0,0.0,[],0.12502931,31.16971,31.23961,0.0,0.0,0.0
142,0.012920897287185654,0.0005462446374690442,0.008455726723695989,0.00037928739914150356,0.008455726723695989,0.00037928739914150356,0.0,0.0,[],0.12494522,31.16971,31.23961,0.0,0.0,0.0
143,0.013090311015566842,0.0005538510932251481,0.008470686419059348,0.00038032278780519846,0.008470686419059348,0.00038032278780519846,0.0,0.0,[],0.12485913,31.16971,31.23961,0.0,0.0,0.0
144,0.01326001314984751,0.0005614776937727581,0.008485106714033464,0.0003813300273804998,0.008485106714033464,0.0003813300273804998,0.0,0.0,[],0.124771014,31.16971,31.23961,0.0,0.0,0.0
145,0.013429993136032863,0.0005691238869144397,0.008498999309267674,0.00038230965708407894,0.008498999309267674,0.00038230965708407894,0.0,0.0,[],0.124680854,31.16971,31.23961,0.0,0.0,0.0
146,0.013600240684481834,0.0005767891262109968,0.00851237742244848,0.00038326196482785235,0.00851237742244848,0.00038326196482785235,0.0,0.0,[],0.124588646,31.16971,31.23961,0.0,0.0,0.0
147,0.013770745683759742,0.0005844728756960646,0.008525249963895476,0.0003841874742533946,0.008525249963895476,0.0003841874742533946,0.0,0.0,[],0.124494344,31.16971,31.23961,0.0,0.0,0.0
148,0.01394149825337081,0.0005921746072601762,0.008537628480553394,0.00038508657820557346,0.008537628480553394,0.00038508657820557346,0.0,0.0,[],0.12439794,31.16971,31.23961,0.0,0.0,0.0
149,0.014112488725695585,0.0005998938020991316,0.00854952361623873,0.00038595974194777227,0.00854952361623873,0.00038595974194777227,0.0,0.0,[],0.12429941,31.16971,31.23961,0.0,0.0,0.0
150,0.014283707649556164,0.000607629952156685,0.00856094619302894,0.00038680750287767296,0.00856094619302894,0.00038680750287767296,0.0,0.0,[],0.12419873,31.16971,31.23961,0.0,0.0,0.0
151,0.014455145754218393,0.0006153825538683575,0.008571905233111465,0.00038763008558362344,0.008571905233111465,0.00038763008558362344,0.0,0.0,[],0.12409587,31.16971,31.23961,0.0,0.0,0.0
152,0.014626793945062673,0.0006231511110399876,0.008582409542214009,0.0003884278585815082,0.008582409542214009,0.0003884278585815082,0.0,0.0,[],0.12399084,31.16971,31.23961,0.0,0.0,0.0
153,0.014798643348494806,0.0006309351360050639,0.008592470171606692,0.0003892012482538121,0.008592470171606692,0.0003892012482538121,0.0,0.0,[],0.12388359,31.16971,31.23961,0.0,0.0,0.0
154,0.014970685272837727,0.0006387341519450726,0.008602096217146027,0.0003899507970004379,0.008602096217146027,0.0003899507970004379,0.0,0.0,[],0.123774126,31.16971,31.23961,0.0,0.0,0.0
155,0.015142911186485435,0.0006465476868845596,0.00861129568238539,0.00039067674697434995,0.00861129568238539,0.00039067674697434995,0.0,0.0,[],0.12366243,31.16971,31.23961,0.0,0.0,0.0
156,0.015315312717266352,0.000654375277230201,0.00862007653904584,0.00039137951728207554,0.00862007653904584,0.00039137951728207554,0.0,0.0,[],0.12354846,31.16971,31.23961,0.0,0.0,0.0
157,0.015487881675726385,0.0006622164626276113,0.008628447923001659,0.000392059269870515,0.008628447923001659,0.000392059269870515,0.0,0.0,[],0.12343221,33.16971,31.23961,0.0,0.0,0.0
158,0.01566061003919458,0.0006700707928280277,0.008636418173409766,0.00039271651002081853,0.008636418173409766,0.00039271651002081853,0.0,0.0,[],0.12331368,33.16971,31.23961,0.0,0.0,0.0
159,0.015833489908200136,0.000677937823701313,0.008643993450277776,0.0003933515436642665,0.008643993450277776,0.0003933515436642665,0.0,0.0,[],0.123192824,33.16971,31.23961,0.0,0.0,0.0
160,0.01600651354015099,0.0006858171163196398,0.008651181597542745,0.0003939646309163436,0.008651181597542745,0.0003939646309163436,0.0,0.0,[],0.123069644,33.16971,31.23961,0.0,0.0,0.0
161,0.0161860599650754,0.0006940090673867867,0.008977321246220527,0.0004095975533573437,0.008977321246220527,0.0004095975533573437,0.0,0.0,[],0.3412544091254232,33.16971,33.24854,0.0,0.0,0.0
162,0.016371871402197938,0.0007025058382771472,0.009290571856126917,0.0004248385445180247,0.009290571856126917,0.0004248385445180247,0.0,0.0,[],0.34125432,33.16971,33.24854,0.0,0.0,0.0
163,0.016563814316741626,0.0007112949616737292,0.009597145727184397,0.00043945616982909996,0.009597145727184397,0.00043945616982909996,0.0,0.0,[],0.3412541,33.16971,33.24854,0.0,0.0,0.0
164,0.01676146287368283,0.0007203681308158134,0.009882427847060171,0.00045365845710421127,0.009882427847060171,0.00045365845710421127,0.0,0.0,[],0.34125364,33.16971,33.24854,0.0,0.0,0.0
165,0.016964585293026174,0.0007297183127445801,0.010156120967167226,0.0004675090964383344,0.010156120967167226,0.0004675090964383344,0.0,0.0,[],0.34125292,33.16971,33.24854,0.0,0.0,0.0
166,0.017172932438415955,0.000739336792991025,0.010417357269489003,0.000480924012322248,0.010417357269489003,0.000480924012322248,0.0,0.0,[],0.34125188,33.16971,33.24854,0.0,0.0,0.0
167,0.017386250037252467,0.0007492182692192268,0.010665879941825551,0.0004940738114100895,0.010665879941825551,0.0004940738114100895,0.0,0.0,[],0.3412504,33.16971,33.24854,0.0,0.0,0.0
168,0.01760433322650897,0.000759354350576586,0.010904159462825191,0.0005068040678679608,0.010904159462825191,0.0005068040678679608,0.0,0.0,[],0.34124842,33.16971,33.24854,0.0,0.0,0.0
169,0.01782696911079256,0.000769729515335484,0.011131794214179536,0.0005187582379448941,0.011131794214179536,0.0005187582379448941,0.0,0.0,[],0.34124592,33.16971,33.24854,0.0,0.0,0.0
170,0.018054002463659343,0.0007803417702109524,0.01135166764333917,0.0005306127437734176,0.01135166764333917,0.0005306127437734176,0.0,0.0,[],0.3412428,33.16971,33.24854,0.0,0.0,0.0
171,0.018285266449729533,0.0007911852076165356,0.011563199303509464,0.0005421718702791622,0.011563199303509464,0.0005421718702791622,0.0,0.0,[],0.34123898,33.16971,33.24854,0.0,0.0,0.0
172,0.018520574606873196,0.0008022542195351431,0.011765407857183163,0.0005534505959303715,0.011765407857183163,0.0005534505959303715,0.0,0.0,[],0.3412344,33.16971,33.24854,0.0,0.0,0.0
173,0.018759763491179908,0.0008135433609675144,0.01195944421533568,0.0005644570716185626,0.01195944421533568,0.0005644570716185626,0.0,0.0,[],0.34122902,33.16971,33.24854,0.0,0.0,0.0
174,0.019002676510363015,0.0008250473397276889,0.012145650959155319,0.0005751989380087252,0.012145650959155319,0.0005751989380087252,0.0,0.0,[],0.34122276,33.16971,33.24854,0.0,0.0,0.0
175,0.019249157866088353,0.0008367610196626171,0.012324067786266824,0.0005856839967464111,0.012324067786266824,0.0005856839967464111,0.0,0.0,[],0.3412155,33.16971,33.24854,0.0,0.0,0.0
176,0.01949907362747581,0.0008486793238819243,0.012495788069372793,0.0005959152109653587,0.012495788069372793,0.0005959152109653587,0.0,0.0,[],0.3412072,33.16971,33.24854,0.0,0.0,0.0
177,0.019752284896785568,0.0008607973551386292,0.01266056346548794,0.0006059015628352427,0.01266056346548794,0.0006059015628352427,0.0,0.0,[],0.34119785,33.16971,33.24854,0.0,0.0,0.0
178,0.02000865840379447,0.0008731103543198058,0.012818675350445119,0.0006156499590588282,0.012818675350445119,0.0006156499590588282,0.0,0.0,[],0.34118733,33.16971,33.24854,0.0,0.0,0.0
179,0.02026806629304701,0.0008856136241035982,0.012970394462627155,0.0006251634891896174,0.012970394462627155,0.0006251634891896174,0.0,0.0,[],0.3411756,33.16971,33.24854,0.0,0.0,0.0
180,0.020530624129451096,0.0008983009654286887,0.01312789182020424,0.0006343670662545264,0.01312789182020424,0.0006343670662545264,0.0,0.0,[],0.34116253,33.16971,33.24854,0.0,0.0,0.0
181,0.020796182757039785,0.0009111653327124712,0.013277931379434449,0.0006432183641891243,0.013277931379434449,0.0006432183641891243,0.0,0.0,[],0.3411481,33.16971,33.24854,0.0,0.0,0.0
182,0.021064621161212924,0.0009242024831621619,0.013421920208656957,0.0006518575224845335,0.013421920208656957,0.0006518575224845335,0.0,0.0,[],0.34113222,33.16971,33.24854,0.0,0.0,0.0
183,0.02133582315802414,0.000937408296894091,0.013560099840560724,0.0006602906865964542,0.013560099840560724,0.0006602906865964542,0.0,0.0,[],0.34111485,33.16971,33.24854,0.0,0.0,0.0
184,0.021609677169499263,0.0009507787516133703,0.013692700573756156,0.0006685227359639612,0.013692700573756156,0.0006685227359639612,0.0,0.0,[],0.34109586,33.16971,33.24854,0.0,0.0,0.0
185,0.021886075126712964,0.0009643099322727266,0.01381989786068516,0.0006765590329678162,0.01381989786068516,0.0006765590329678162,0.0,0.0,[],0.34107527,33.16971,33.24854,0.0,0.0,0.0
186,0.02216484942550778,0.0009779930808019798,0.013938714939740748,0.0006841574264626615,0.013938714939740748,0.0006841574264626615,0.0,0.0,[],0.34105298,33.16971,33.24854,0.0,0.0,0.0
187,0.022445903898824324,0.0009918245750657206,0.014052723665827216,0.0006915747131870376,0.014052723665827216,0.0006915747131870376,0.0,0.0,[],0.3410289,33.16971,33.24854,0.0,0.0,0.0
188,0.022729143977257987,0.0010058007474265196,0.014162003921683208,0.0006988086180399478,0.014162003921683208,0.0006988086180399478,0.0,0.0,[],0.34100297,33.16971,33.24854,0.0,0.0,0.0
189,0.023014479982884944,0.0010199180852248446,0.014266800281347969,0.0007058668899162512,0.014266800281347969,0.0007058668899162512,0.0,0.0,[],0.34097514,33.16971,33.24854,0.0,0.0,0.0
190,0.023301779664261627,0.0010341710568138752,0.014364984068834019,0.0007126485794515247,0.014364984068834019,0.0007126485794515247,0.0,0.0,[],0.34094533,33.16971,33.24854,0.0,0.0,0.0
191,0.023590957329233785,0.001048558898500005,0.01445888324860789,0.0007193920843064916,0.01445888324860789,0.0007193920843064916,0.0,0.0,[],0.34091347,33.16971,33.24854,0.0,0.0,0.0
192,0.023881936722127645,0.001063078413318408,0.014548969644692988,0.0007259757409201484,0.014548969644692988,0.0007259757409201484,0.0,0.0,[],0.3408795,33.16971,33.24854,0.0,0.0,0.0
193,0.024174644629929385,0.001077726482584467,0.01463539539008707,0.0007324034633029441,0.01463539539008707,0.0007324034633029441,0.0,0.0,[],0.34084332,33.16971,33.24854,0.0,0.0,0.0
194,0.02446901081418218,0.001092500069740936,0.014718309212639724,0.0007386793578234574,0.014718309212639724,0.0007386793578234574,0.0,0.0,[],0.34080493,33.16971,33.24854,0.0,0.0,0.0
195,0.02476497166031549,0.0011073953209950107,0.014798042306665593,0.0007447625627037269,0.014798042306665593,0.0007447625627037269,0.0,0.0,[],0.3407642,33.16971,33.24854,0.0,0.0,0.0
196,0.02506246219140848,0.001122409366645343,0.014874526554649492,0.0007507022825166132,0.014874526554649492,0.0007507022825166132,0.0,0.0,[],0.34072107,33.16971,33.24854,0.0,0.0,0.0
197,0.025361370207683642,0.0011375344195437267,0.01494540081375817,0.0007562526449191864,0.01494540081375817,0.0007562526449191864,0.0,0.0,[],0.34067547,33.16971,33.24854,0.0,0.0,0.0
198,0.025661649916009985,0.0011527678865479632,0.015013985416317155,0.0007616733502118223,0.015013985416317155,0.0007616733502118223,0.0,0.0,[],0.34062737,33.16971,33.24854,0.0,0.0,0.0
199,0.02596325071734099,0.0011681069457779361,0.015080040066550282,0.0007669529614986459,0.015080040066550282,0.0007669529614986459,0.0,0.0,[],0.3405767,33.16971,33.24854,0.0,0.0,0.0
200,0.026266118449739216,0.0011835491036356418,0.015143386619911325,0.0007721078928852876,0.015143386619911325,0.0007721078928852876,0.0,0.0,[],0.3405234,33.16971,33.24854,0.0,0.0,0.0
201,0.026570200989772266,0.0011990919195648078,0.015204127001652523,0.0007771407964582977,0.015204127001652523,0.0007771407964582977,0.0,0.0,[],0.34046733,33.16971,33.24854,0.0,0.0,0.0
202,0.026875448311448044,0.0012147330182199314,0.015262366083788947,0.0007820549327561821,0.015262366083788947,0.0007820549327561821,0.0,0.0,[],0.34040847,33.16971,33.24854,0.0,0.0,0.0
203,0.027181812620892733,0.001230469992723329,0.015318215472234442,0.0007868487251698753,0.015318215472234442,0.0007868487251698753,0.0,0.0,[],0.34034678,33.16971,33.24854,0.0,0.0,0.0
204,0.02748921620418513,0.0012462982975023353,0.015370179164619913,0.0007914152389503215,0.015370179164619913,0.0007914152389503215,0.0,0.0,[],0.34028214,33.16971,33.24854,0.0,0.0,0.0
205,0.02779761449652141,0.0012622157828388939,0.015419914616813912,0.0007958742668279228,0.015419914616813912,0.0007958742668279228,0.0,0.0,[],0.34021455,33.16971,33.24854,0.0,0.0,0.0
206,0.028106966188506693,0.0012782203438621313,0.015467584599264228,0.0008002280511618665,0.015467584599264228,0.0008002280511618665,0.0,0.0,[],0.3401439,33.16971,33.24854,0.0,0.0,0.0
207,0.028417230789509623,0.00129430991937511,0.015513230050146376,0.0008044787756489313,0.015513230050146376,0.0008044787756489313,0.0,0.0,[],0.3400701,33.16971,33.24854,0.0,0.0,0.0
208,0.028728370175113007,0.0013104825059883755,0.015556969280169142,0.0008086293306632797,0.015556969280169142,0.0008086293306632797,0.0,0.0,[],0.33999312,33.16971,33.24854,0.0,0.0,0.0
209,0.029040347522859514,0.0013267361436498962,0.0155988673873253,0.0008126818830760385,0.0155988673873253,0.0008126818830760385,0.0,0.0,[],0.3399129,33.16971,33.24854,0.0,0.0,0.0
210,0.029353127585609394,0.0013430689131257627,0.015639003137494,0.0008166384737933186,0.015639003137494,0.0008166384737933186,0.0,0.0,[],0.3398294,33.16971,33.24854,0.0,0.0,0.0
211,0.029666676408287452,0.00135947894069318,0.015677441133902903,0.0008205013783708637,0.015677441133902903,0.0008205013783708637,0.0,0.0,[],0.33974248,33.16971,33.24854,0.0,0.0,0.0
212,0.02998096133035687,0.0013759643899231837,0.01571424610347094,0.0008242724615001862,0.01571424610347094,0.0008242724615001862,0.0,0.0,[],0.33965212,33.16971,33.24854,0.0,0.0,0.0
213,0.03029595090549264,0.0013925234676742098,0.01574947875678845,0.0008279538875513026,0.01574947875678845,0.0008279538875513026,0.0,0.0,[],0.33955824,33.16971,33.24854,0.0,0.0,0.0
214,0.030611614915333117,0.0014091544178347708,0.015783200492023752,0.0008315475080280521,0.015783200492023752,0.0008315475080280521,0.0,0.0,[],0.33946082,33.16971,33.24854,0.0,0.0,0.0
215,0.030927924208608598,0.0014258555237427121,0.015815464663774037,0.0008350552953970691,0.015815464663774037,0.0008350552953970691,0.0,0.0,[],0.33935973,33.16971,33.24854,0.0,0.0,0.0
216,0.031244852046102094,0.0014426251412589868,0.015846391874674737,0.0008384808758137297,0.015846391874674737,0.0008384808758137297,0.0,0.0,[],0.33925495,33.16971,33.24854,0.0,0.0,0.0
217,0.03156237142102327,0.0014594616248075458,0.01587596874605879,0.0008418241774279522,0.01587596874605879,0.0008418241774279522,0.0,0.0,[],0.33914638,33.16971,33.24854,0.0,0.0,0.0
218,0.03188045630705346,0.0014763633655877587,0.015904244301509607,0.0008450870390106502,0.015904244301509607,0.0008450870390106502,0.0,0.0,[],0.33903396,33.16971,33.24854,0.0,0.0,0.0
219,0.03219908166554887,0.0014933287863675563,0.01593126792477051,0.0008482710389898784,0.01593126792477051,0.0008482710389898784,0.0,0.0,[],0.33891767,33.16971,33.24854,0.0,0.0,0.0
220,0.03251822341905608,0.0015103563390414369,0.015957087675360526,0.0008513776336940282,0.015957087675360526,0.0008513776336940282,0.0,0.0,[],0.33879745,33.16971,33.24854,0.0,0.0,0.0
221,0.03283784982821089,0.001527453410561748,0.015981320457740367,0.0008548535760155573,0.015981320457740367,0.0008548535760155573,0.0,0.0,[],0.33867317,33.16971,33.24854,0.0,0.0,0.0
222,0.03315793882372418,0.0015446183468486654,0.016004449775664398,0.0008582468143458755,0.016004449775664398,0.0008582468143458755,0.0,0.0,[],0.33854482,33.16971,33.24854,0.0,0.0,0.0
223,0.033478469188212324,0.0015618495182377504,0.016026518224407482,0.000861558569454246,0.016026518224407482,0.000861558569454246,0.0,0.0,[],0.33841228,33.16971,33.24854,0.0,0.0,0.0
224,0.033799502691572336,0.0015791459561171454,0.016051675168000656,0.0008648218939697472,0.016051675168000656,0.0008648218939697472,0.0,0.0,[],0.33827555,33.16971,33.24854,0.0,0.0,0.0
225,0.03412101638521562,0.0015965060680753144,0.016075684682164137,0.00086800559790845,0.016075684682164137,0.00086800559790845,0.0,0.0,[],0.33813456,33.16971,33.24854,0.0,0.0,0.0
226,0.03444298298735702,0.0016139285107840354,0.01609833010707007,0.0008711221354360532,0.01609833010707007,0.0008711221354360532,0.0,0.0,[],0.3379892,33.16971,33.24854,0.0,0.0,0.0
227,0.03476538144064761,0.0016314117583249303,0.01611992266452944,0.0008741623770447404,0.01611992266452944,0.0008741623770447404,0.0,0.0,[],0.33783942,33.16971,33.24854,0.0,0.0,0.0
228,0.035088191579807235,0.0016489543064483318,0.016140506957981415,0.0008771274061700751,0.016140506957981415,0.0008771274061700751,0.0,0.0,[],0.33768523,33.16971,33.24854,0.0,0.0,0.0
229,0.035411393817157646,0.0016665546826232006,0.016160111867520754,0.0008800188087434435,0.016160111867520754,0.0008800188087434435,0.0,0.0,[],0.33752647,33.16971,33.24854,0.0,0.0,0.0
230,0.03573496926303959,0.0016842114376652265,0.016178772294097143,0.0008828377521012953,0.016178772294097143,0.0008828377521012953,0.0,0.0,[],0.33736312,33.16971,33.24854,0.0,0.0,0.0
231,0.036058899705803914,0.0017019231486290211,0.016196522138216096,0.0008855855481897379,0.016196522138216096,0.0008855855481897379,0.0,0.0,[],0.33719513,33.16971,33.24854,0.0,0.0,0.0
232,0.036383209913865344,0.0017196781221366566,0.016215510403071676,0.000887748675381772,0.016215510403071676,0.000887748675381772,0.0,0.0,[],0.33702245,33.16971,33.24854,0.0,0.0,0.0
233,0.03670786396782204,0.0017374750542364838,0.01623270269783461,0.0008898466049913623,0.01623270269783461,0.0008898466049913623,0.0,0.0,[],0.33684498,33.16971,33.24854,0.0,0.0,0.0
234,0.03703284467542288,0.0017553128067550007,0.016249035380042187,0.0008918876259258468,0.016249035380042187,0.0008918876259258468,0.0,0.0,[],0.3366627,33.16971,33.24854,0.0,0.0,0.0
235,0.03735813520392183,0.0017731902685670777,0.01626452642494769,0.0008938730906038472,0.01626452642494769,0.0008938730906038472,0.0,0.0,[],0.33647555,33.16971,33.24854,0.0,0.0,0.0
236,0.03768371950350227,0.0017911063442045362,0.016279214979022072,0.0008958037818729281,0.016279214979022072,0.0008958037818729281,0.0,0.0,[],0.33628345,33.16971,33.24854,0.0,0.0,0.0
237,0.038009578441906326,0.0018090599308186485,0.016292946920202667,0.0008976793307056141,0.016292946920202667,0.0008976793307056141,0.0,0.0,[],0.33608633,33.16971,33.24854,0.0,0.0,0.0
238,0.03833569703357169,0.0018270499751827176,0.016305929583268153,0.0008995022182034518,0.016305929583268153,0.0008995022182034518,0.0,0.0,[],0.33588415,33.16971,33.24854,0.0,0.0,0.0
239,0.03866206087353929,0.0018450754460661758,0.016318191998379916,0.0009012735441729092,0.016318191998379916,0.0009012735441729092,0.0,0.0,[],0.33567688,33.16971,33.24854,0.0,0.0,0.0
240,0.03898866915168581,0.0018631359802736827,0.016330413907326147,0.0009030267103753431,0.016330413907326147,0.0009030267103753431,0.0,0.0,[],0.3354644,33.16971,33.24854,0.0,0.0,0.0
